gene,celltype,driver_score,evidence_count,n_trajectories,gene_category,DREM_score,dynamic_score,rank
NBAS,MEP,0.002176,1,1,other,0.0,0.0054,294
PDLIM1,MEP,0.002157,1,1,other,0.0,0.0054,295
CELF2,MEP,0.00215,1,1,other,0.0,0.0054,296
TUBA1B,MEP,0.002146,1,1,other,0.0,0.0054,297
MIR924HG,MEP,0.002136,1,1,other,0.0,0.0053,298
NLK,MEP,0.002126,1,1,other,0.0,0.0053,299
KANSL1,MEP,0.002122,1,1,other,0.0,0.0053,300
LMO2,MEP,0.002119,1,1,tf,0.0,0.0041,301
LIMS1,MEP,0.002081,1,1,other,0.0,0.0052,302
LAPTM4B,MEP,0.00207,1,1,other,0.0,0.0052,303
BABAM2,MEP,0.002055,1,1,other,0.0,0.0051,304
DNAJC1,MEP,0.002046,1,1,other,0.0,0.0051,305
CENPP,MEP,0.002003,1,1,other,0.0,0.005,306
RAPGEF2,MEP,0.00196,1,1,other,0.0,0.0049,307
YBX3,MEP,0.001936,1,1,other,0.0,0.0048,308
ZNF804A,MEP,0.001936,1,1,other,0.0,0.0048,309
PTBP2,MEP,0.001885,1,1,other,0.0,0.0047,310
FTX,MEP,0.001884,1,1,other,0.0,0.0047,311
BRAF,MEP,0.001881,1,1,other,0.0,0.0047,312
CAT,MEP,0.001876,1,1,other,0.0,0.0047,313
SOX4,MEP,0.001874,1,1,tf,0.0,0.0036,314
DYRK1A,MEP,0.001858,1,1,other,0.0,0.0046,315
PVT1,MEP,0.001858,1,1,other,0.0,0.0046,316
TBXAS1,MEP,0.001857,1,1,other,0.0,0.0046,317
TUBA1C,MEP,0.001853,1,1,other,0.0,0.0046,318
KIF13A,MEP,0.001841,1,1,other,0.0,0.0046,319
CMSS1,MEP,0.001839,1,1,other,0.0,0.0046,320
STMP1,MEP,0.001822,1,1,other,0.0,0.0046,321
GP1BB,MEP,0.001779,1,1,other,0.0,0.0044,322
JMJD1C,MEP,0.001761,1,1,other,0.0,0.0044,323
MICOS10,MEP,0.001753,1,1,other,0.0,0.0044,324
SNHG3,MEP,0.001733,1,1,other,0.0,0.0043,325
ANK1,MEP,0.001729,1,1,other,0.0,0.0043,326
ERC1,MEP,0.001709,1,1,other,0.0,0.0043,327
FBXO11,MEP,0.001693,1,1,other,0.0,0.0042,328
NCOA1,MEP,0.001674,1,1,other,0.0,0.0042,329
PRKACB,MEP,0.001652,1,1,other,0.0,0.0041,330
BEX3,MEP,0.001652,1,1,other,0.0,0.0041,331
ZMYND8,MEP,0.001652,1,1,other,0.0,0.0041,332
MT-ND3,MEP,0.001649,1,1,mitochondrial,0.0,0.0059,333
NSD3,MEP,0.001622,1,1,other,0.0,0.0041,334
KDM6A,MEP,0.001611,1,1,other,0.0,0.004,335
NRIP1,MEP,0.0016,1,1,other,0.0,0.004,336
NSMCE2,MEP,0.00158,1,1,other,0.0,0.004,337
NKAIN2,MEP,0.001576,1,1,other,0.0,0.0039,338
COG5,MEP,0.001575,1,1,other,0.0,0.0039,339
LINC00486,MEP,0.001567,1,1,other,0.0,0.0039,340
PIK3CB,MEP,0.001556,1,1,other,0.0,0.0039,341
FNDC3B,MEP,0.001552,1,1,other,0.0,0.0039,342
POLR3G,MEP,0.001548,1,1,other,0.0026,0.0,343
IFITM3,MEP,0.001538,1,1,other,0.0,0.0038,344
PSME4,MEP,0.001537,1,1,other,0.0,0.0038,345
NME1,MEP,0.001523,1,1,other,0.0,0.0038,346
METTL26,MEP,0.001515,1,1,other,0.0,0.0038,347
TBL1XR1,MEP,0.001514,1,1,other,0.0,0.0038,348
ARID2,MEP,0.001498,1,1,other,0.0,0.0037,349
FNIP1,MEP,0.001489,1,1,other,0.0,0.0037,350
ERBIN,MEP,0.001466,1,1,other,0.0,0.0037,351
RFX7,MEP,0.001437,1,1,other,0.0,0.0036,352
ANKHD1,MEP,0.001432,1,1,other,0.0,0.0036,353
GAB2,MEP,0.00141,1,1,other,0.0,0.0035,354
CYTL1,MEP,0.00141,1,1,other,0.0,0.0035,355
HLA-DRB1,MEP,0.001395,1,1,other,0.0,0.0035,356
PHTF1,MEP,0.001375,1,1,other,0.0,0.0034,357
INPP4B,MEP,0.001356,1,1,other,0.0,0.0034,358
SEPTIN2,MEP,0.001348,1,1,other,0.0,0.0034,359
JPT1,MEP,0.001348,1,1,other,0.0,0.0034,360
S100A8,MEP,0.001339,1,1,other,0.0,0.0033,361
CAMK1D,MEP,0.001335,1,1,other,0.0,0.0033,362
ATF7IP2,MEP,0.00133,1,1,other,0.0,0.0033,363
TSC22D1,MEP,0.001319,1,1,other,0.0,0.0033,364
CENPU,MEP,0.001317,1,1,other,0.0,0.0033,365
ESYT2,MEP,0.001315,1,1,other,0.0,0.0033,366
TPM1,MEP,0.001315,1,1,other,0.0,0.0033,367
FAM172A,MEP,0.001276,1,1,other,0.0,0.0032,368
DANCR,MEP,0.001268,1,1,other,0.0,0.0032,369
DNAJC6,MEP,0.001248,1,1,other,0.0,0.0031,370
ZBTB16,MEP,0.001243,1,1,tf,0.0,0.0024,371
SLC39A11,MEP,0.001236,1,1,other,0.0,0.0031,372
FCER1A,MEP,0.001229,1,1,other,0.0,0.0031,373
GRB10,MEP,0.001227,1,1,other,0.0,0.0031,374
EXOC6,MEP,0.001221,1,1,other,0.0,0.0031,375
ZNF609,MEP,0.001193,1,1,other,0.0,0.003,376
TRIM24,MEP,0.001192,1,1,other,0.0,0.003,377
UBE2S,MEP,0.001188,1,1,other,0.0,0.003,378
TLE5,MEP,0.001187,1,1,other,0.0,0.003,379
SNHG5,MEP,0.001169,1,1,other,0.0,0.0029,380
HACD1,MEP,0.001155,1,1,other,0.0,0.0029,381
ZNRF1,MEP,0.001151,1,1,other,0.0,0.0029,382
INPP5D,MEP,0.001147,1,1,other,0.0,0.0029,383
RYR3,MEP,0.001143,1,1,other,0.0,0.0029,384
ITFG1,MEP,0.001086,1,1,other,0.0,0.0027,385
LTB,MEP,0.001085,1,1,other,0.0,0.0027,386
ANGPT1,MEP,0.001081,1,1,other,0.0,0.0027,387
UVRAG,MEP,0.00108,1,1,other,0.0,0.0027,388
PPP3CA,MEP,0.001071,1,1,other,0.0,0.0027,389
TRAPPC9,MEP,0.001066,1,1,other,0.0,0.0027,390
VTI1A,MEP,0.001064,1,1,other,0.0,0.0027,391
MAPK14,MEP,0.001062,1,1,other,0.0,0.0027,392
ASAP1,MEP,0.001041,1,1,other,0.0,0.0026,393
CNST,MEP,0.001039,1,1,other,0.0,0.0026,394
MYB,MEP,0.001037,1,1,tf,0.0,0.002,395
ELF2,MEP,0.001029,1,1,other,0.0,0.0026,396
SIL1,MEP,0.001024,1,1,other,0.0,0.0026,397
FBXL20,MEP,0.001019,1,1,other,0.0,0.0025,398
NSD2,MEP,0.001014,1,1,other,0.0,0.0025,399
STON2,MEP,0.001012,1,1,other,0.0,0.0025,400
NDUFAF6,MEP,0.001011,1,1,other,0.0,0.0025,401
GMDS,MEP,0.001008,1,1,other,0.0,0.0025,402
MEIS1,MEP,0.001,1,1,tf,0.0,0.0019,403
ZCCHC7,MEP,0.000995,1,1,other,0.0,0.0025,404
THRB,MEP,0.000991,1,1,other,0.0,0.0025,405
NCOA2,MEP,0.000985,1,1,other,0.0,0.0025,406
ERG,MEP,0.000977,1,1,tf,0.0,0.0019,407
PLEK,MEP,0.000976,1,1,other,0.0,0.0024,408
PKIG,MEP,0.000976,1,1,other,0.0,0.0024,409
RPL23,MEP,0.000964,1,1,ribosomal,0.0,0.0044,410
EHBP1,MEP,0.000957,1,1,other,0.0,0.0024,411
SNHG32,MEP,0.000927,1,1,other,0.0,0.0023,412
QKI,MEP,0.000915,1,1,other,0.0,0.0023,413
TM7SF3,MEP,0.000876,1,1,other,0.0,0.0022,414
NDUFAF8,MEP,0.000861,1,1,other,0.0,0.0022,415
SINHCAF,MEP,0.000854,1,1,other,0.0,0.0021,416
PCNA,MEP,0.000854,1,1,other,0.0,0.0021,417
DEFA3,MEP,0.000852,1,1,other,0.0,0.0021,418
CDC42BPA,MEP,0.000848,1,1,other,0.0,0.0021,419
TOP2B,MEP,0.000846,1,1,other,0.0,0.0021,420
NT5C2,MEP,0.000841,1,1,other,0.0,0.0021,421
DOCK8,MEP,0.00084,1,1,other,0.0,0.0021,422
TEC,MEP,0.000829,1,1,other,0.0,0.0021,423
RFX3,MEP,0.000828,1,1,other,0.0,0.0021,424
MIR181A1HG,MEP,0.000826,1,1,other,0.0,0.0021,425
PKD2,MEP,0.000826,1,1,other,0.0,0.0021,426
RALGAPA2,MEP,0.000819,1,1,other,0.0,0.002,427
SEPTIN11,MEP,0.000819,1,1,other,0.0,0.002,428
PSMA2,MEP,0.000818,1,1,other,0.0,0.002,429
CTDSPL,MEP,0.0008,1,1,other,0.0,0.002,430
PRDX2,MEP,0.000799,1,1,other,0.0,0.002,431
CCDC88A,MEP,0.000795,1,1,other,0.0,0.002,432
TMEM164,MEP,0.000791,1,1,other,0.0,0.002,433
WRN,MEP,0.000784,1,1,other,0.0,0.002,434
VMP1,MEP,0.000776,1,1,other,0.0,0.0019,435
RREB1,MEP,0.000776,1,1,other,0.0,0.0019,436
TTTY14,MEP,0.000771,1,1,other,0.0,0.0019,437
DPYD,MEP,0.00077,1,1,other,0.0,0.0019,438
EREG,MEP,0.000769,1,1,other,0.0,0.0019,439
NBDY,MEP,0.000762,1,1,other,0.0,0.0019,440
ATP8B4,MEP,0.000757,1,1,mitochondrial,0.0,0.0027,441
TNIK,MEP,0.000755,1,1,other,0.0,0.0019,442
MAPK8,MEP,0.000755,1,1,other,0.0,0.0019,443
TUT4,MEP,0.000747,1,1,other,0.0,0.0019,444
CKS2,MEP,0.000745,1,1,other,0.0,0.0019,445
DENND1A,MEP,0.000742,1,1,other,0.0,0.0019,446
APOC1,MEP,0.000735,1,1,other,0.0,0.0018,447
ATAD2,MEP,0.000733,1,1,other,0.0,0.0018,448
UTRN,MEP,0.00073,1,1,other,0.0,0.0018,449
RPS2,MEP,0.000727,1,1,ribosomal,0.0,0.0033,450
FUT8,MEP,0.000726,1,1,other,0.0,0.0018,451
MTHFD1L,MEP,0.000723,1,1,other,0.0,0.0018,452
ITPR1,MEP,0.000718,1,1,other,0.0,0.0018,453
DLEU2,MEP,0.000718,1,1,other,0.0,0.0018,454
SLC40A1,MEP,0.000716,1,1,other,0.0,0.0018,455
PLEKHA5,MEP,0.000704,1,1,other,0.0,0.0018,456
SCFD2,MEP,0.000699,1,1,other,0.0,0.0017,457
CDK19,MEP,0.000683,1,1,other,0.0,0.0017,458
FNDC3A,MEP,0.000671,1,1,other,0.0,0.0017,459
EMID1,MEP,0.000669,1,1,other,0.0,0.0017,460
FAM30A,MEP,0.000647,1,1,other,0.0,0.0016,461
WDFY2,MEP,0.000638,1,1,other,0.0,0.0016,462
LINC01578,MEP,0.000635,1,1,other,0.0,0.0016,463
HBD,MEP,0.000629,1,1,hemoglobin,0.0,0.0035,464
COMMD10,MEP,0.000628,1,1,other,0.0,0.0016,465
SCLT1,MEP,0.000613,1,1,other,0.0,0.0015,466
TENT2,MEP,0.000613,1,1,other,0.0,0.0015,467
FRY,MEP,0.000609,1,1,other,0.0,0.0015,468
FBXL17,MEP,0.000602,1,1,other,0.0,0.0015,469
IGF2BP2,MEP,0.0006,1,1,other,0.0,0.0015,470
TET2,MEP,0.000571,1,1,other,0.0,0.0014,471
ZRANB3,MEP,0.000569,1,1,other,0.0,0.0014,472
NF1,MEP,0.000569,1,1,other,0.0,0.0014,473
LTBP1,MEP,0.000561,1,1,other,0.0,0.0014,474
SCMH1,MEP,0.000561,1,1,other,0.0,0.0014,475
NFIA,MEP,0.000559,1,1,other,0.0,0.0014,476
FHL2,MEP,0.000557,1,1,other,0.0,0.0014,477
PHLPP1,MEP,0.000552,1,1,other,0.0,0.0014,478
MPP1,MEP,0.000551,1,1,other,0.0,0.0014,479
IRAK3,MEP,0.00055,1,1,other,0.0,0.0014,480
TTC7B,MEP,0.000543,1,1,other,0.0,0.0014,481
GPHN,MEP,0.000543,1,1,other,0.0,0.0014,482
PRIM2,MEP,0.000542,1,1,other,0.0,0.0014,483
RFX2,MEP,0.000539,1,1,other,0.0,0.0013,484
SYK,MEP,0.000535,1,1,other,0.0,0.0013,485
DTL,MEP,0.000528,1,1,other,0.0,0.0013,486
MAP7,MEP,0.000527,1,1,other,0.0,0.0013,487
NIBAN1,MEP,0.000522,1,1,other,0.0,0.0013,488
AC118549.1,MEP,0.000514,1,1,other,0.0,0.0013,489
PPP1R14A,MEP,0.000513,1,1,other,0.0,0.0013,490
ST3GAL3,MEP,0.000511,1,1,other,0.0,0.0013,491
ZC3HAV1,MEP,0.000503,1,1,other,0.0,0.0013,492
TTC27,MEP,0.000502,1,1,other,0.0,0.0013,493
SMC4,MEP,0.000502,1,1,other,0.0,0.0013,494
SLC24A3,MEP,0.000498,1,1,other,0.0,0.0012,495
ATP1B3,MEP,0.000498,1,1,other,0.0,0.0012,496
LRRC75A,MEP,0.000496,1,1,other,0.0,0.0012,497
CNRIP1,MEP,0.000494,1,1,other,0.0,0.0012,498
OSBPL1A,MEP,0.000489,1,1,other,0.0,0.0012,499
ELANE,MEP,0.000475,1,1,other,0.0,0.0012,500
RABGEF1,MEP,0.000473,1,1,other,0.0,0.0012,501
ZNF521,MEP,0.000464,1,1,other,0.0,0.0012,502
POU2F1,MEP,0.000461,1,1,other,0.0,0.0012,503
RPS11,MEP,0.000454,1,1,ribosomal,0.0,0.0021,504
XYLT1,MEP,0.000452,1,1,other,0.0,0.0011,505
NEK7,MEP,0.000446,1,1,other,0.0,0.0011,506
STXBP6,MEP,0.000446,1,1,other,0.0,0.0011,507
MAP4K3,MEP,0.000445,1,1,other,0.0,0.0011,508
TFRC,MEP,0.000442,1,1,other,0.0,0.0011,509
BCAS3,MEP,0.000438,1,1,other,0.0,0.0011,510
ATG7,MEP,0.000434,1,1,other,0.0,0.0011,511
EGFL7,MEP,0.000431,1,1,other,0.0,0.0011,512
IGFBP7,MEP,0.000429,1,1,other,0.0,0.0011,513
GTDC1,MEP,0.000428,1,1,other,0.0,0.0011,514
FOXO3,MEP,0.000427,1,1,tf,0.0,0.0008,515
NPW,MEP,0.000426,1,1,other,0.0,0.0011,516
AREG,MEP,0.000426,1,1,other,0.0,0.0011,517
SPATA5,MEP,0.000422,1,1,other,0.0,0.0011,518
ECPAS,MEP,0.00042,1,1,other,0.0,0.0011,519
SNCA,MEP,0.000407,1,1,other,0.0,0.001,520
PRKG1,MEP,0.000407,1,1,other,0.0,0.001,521
MYH10,MEP,0.000406,1,1,other,0.0,0.001,522
SNTB1,MEP,0.000402,1,1,other,0.0,0.001,523
MAN1A1,MEP,0.000398,1,1,other,0.0,0.001,524
MRTFA,MEP,0.000398,1,1,other,0.0,0.001,525
GMPR,MEP,0.000394,1,1,other,0.0,0.001,526
PLAGL1,MEP,0.00039,1,1,other,0.0,0.001,527
MSRB3,MEP,0.000389,1,1,other,0.0,0.001,528
ATXN1,MEP,0.000386,1,1,other,0.0,0.001,529
ETS2,MEP,0.000386,1,1,other,0.0,0.001,530
STK3,MEP,0.000382,1,1,other,0.0,0.001,531
PPM1H,MEP,0.000382,1,1,other,0.0,0.001,532
ULK4,MEP,0.000381,1,1,other,0.0,0.001,533
SUMF1,MEP,0.000379,1,1,other,0.0,0.0009,534
PHACTR2,MEP,0.000373,1,1,other,0.0,0.0009,535
TUBB4B,MEP,0.000367,1,1,other,0.0,0.0009,536
CALN1,MEP,0.000364,1,1,other,0.0,0.0009,537
RPS6KA5,MEP,0.000364,1,1,ribosomal,0.0,0.0017,538
MOB1B,MEP,0.000355,1,1,other,0.0,0.0009,539
MAST4,MEP,0.000353,1,1,other,0.0,0.0009,540
CTNNB1,MEP,0.000353,1,1,other,0.0,0.0009,541
BAZ2B,MEP,0.000347,1,1,other,0.0,0.0009,542
BCAT1,MEP,0.000347,1,1,other,0.0,0.0009,543
GMDS-DT,MEP,0.000346,1,1,other,0.0,0.0009,544
ZSWIM6,MEP,0.000344,1,1,other,0.0,0.0009,545
HIST1H1B,MEP,0.000337,1,1,other,0.0,0.0008,546
CHRM3,MEP,0.000335,1,1,other,0.0,0.0008,547
MLLT3,MEP,0.000334,1,1,other,0.0,0.0008,548
RPS6KC1,MEP,0.000327,1,1,ribosomal,0.0,0.0015,549
LCORL,MEP,0.000325,1,1,other,0.0,0.0008,550
ALDH1A1,MEP,0.000315,1,1,other,0.0,0.0008,551
LINC01572,MEP,0.000314,1,1,other,0.0,0.0008,552
INVS,MEP,0.000312,1,1,other,0.0,0.0008,553
GRK3,MEP,0.000311,1,1,other,0.0,0.0008,554
HIF1A,MEP,0.000311,1,1,tf,0.0,0.0006,555
CNOT6L,MEP,0.000304,1,1,other,0.0,0.0008,556
HES6,MEP,0.000304,1,1,other,0.0,0.0008,557
CPNE8,MEP,0.000304,1,1,other,0.0,0.0008,558
CDK14,MEP,0.000297,1,1,other,0.0,0.0007,559
DOCK5,MEP,0.000294,1,1,other,0.0,0.0007,560
IGHG1,MEP,0.000287,1,1,immunoglobulin,0.0,0.0013,561
RHAG,MEP,0.000286,1,1,other,0.0,0.0007,562
FER,MEP,0.000284,1,1,other,0.0,0.0007,563
DAPK1,MEP,0.000283,1,1,other,0.0,0.0007,564
TASOR2,MEP,0.000282,1,1,other,0.0,0.0007,565
DLC1,MEP,0.000281,1,1,other,0.0,0.0007,566
C22ORF34,MEP,0.000281,1,1,other,0.0,0.0007,567
DENND1B,MEP,0.00028,1,1,other,0.0,0.0007,568
XRCC4,MEP,0.000279,1,1,other,0.0005,0.0,569
CAMKMT,MEP,0.000276,1,1,other,0.0,0.0007,570
CNTLN,MEP,0.000257,1,1,other,0.0,0.0006,571
NAMPT,MEP,0.000254,1,1,other,0.0,0.0006,572
FBXW7,MEP,0.000254,1,1,other,0.0,0.0006,573
PCNX1,MEP,0.000254,1,1,other,0.0,0.0006,574
SGK3,MEP,0.000248,1,1,other,0.0,0.0006,575
SNX9,MEP,0.000247,1,1,other,0.0,0.0006,576
BRIP1,MEP,0.000247,1,1,other,0.0,0.0006,577
POLA1,MEP,0.000242,1,1,other,0.0,0.0006,578
MT-CO3,MEP,0.000242,1,1,mitochondrial,0.0,0.0009,579
NAALADL2,MEP,0.000238,1,1,other,0.0,0.0006,580
TXNDC5,MEP,0.000237,1,1,other,0.0,0.0006,581
AGPS,MEP,0.000234,1,1,other,0.0,0.0006,582
CERT1,MEP,0.000232,1,1,other,0.0,0.0006,583
PKP4,MEP,0.000231,1,1,other,0.0,0.0006,584
PCCA,MEP,0.000227,1,1,other,0.0,0.0006,585
BTBD9,MEP,0.000224,1,1,other,0.0,0.0006,586
GLRX5,MEP,0.000212,1,1,other,0.0,0.0005,587
CCSER1,MEP,0.000211,1,1,other,0.0,0.0005,588
DNAH14,MEP,0.000209,1,1,other,0.0,0.0005,589
RAB27B,MEP,0.000208,1,1,other,0.0,0.0005,590
CLSPN,MEP,0.000208,1,1,other,0.0,0.0005,591
AOAH,MEP,0.000206,1,1,other,0.0,0.0005,592
C2ORF88,MEP,0.000204,1,1,other,0.0,0.0005,593
BCL2,MEP,0.000202,1,1,other,0.0,0.0005,594
IL1B,MEP,0.000198,1,1,other,0.0,0.0005,595
LINC01473,MEP,0.000189,1,1,other,0.0,0.0005,596
HLA-DRB5,MEP,0.000186,1,1,other,0.0,0.0005,597
SHLD2,MEP,0.000186,1,1,other,0.0,0.0005,598
RPS29,MEP,0.000185,1,1,ribosomal,0.0,0.0008,599
ERVMER61-1,MEP,0.000182,1,1,other,0.0,0.0005,600
MGLL,MEP,0.00018,1,1,other,0.0,0.0004,601
PELI1,MEP,0.000174,1,1,other,0.0,0.0004,602
SUPT3H,MEP,0.000174,1,1,other,0.0,0.0004,603
NEDD4,MEP,0.000172,1,1,other,0.0,0.0004,604
MINPP1,MEP,0.000171,1,1,other,0.0,0.0004,605
PRELID2,MEP,0.00017,1,1,other,0.0,0.0004,606
TRPS1,MEP,0.000167,1,1,other,0.0,0.0004,607
TRIO,MEP,0.000166,1,1,other,0.0,0.0004,608
DEPTOR,MEP,0.000166,1,1,other,0.0,0.0004,609
MBOAT2,MEP,0.000166,1,1,other,0.0,0.0004,610
AOPEP,MEP,0.000166,1,1,other,0.0,0.0004,611
CEP170,MEP,0.000165,1,1,other,0.0,0.0004,612
FIRRE,MEP,0.000162,1,1,other,0.0,0.0004,613
PDZD2,MEP,0.000161,1,1,other,0.0,0.0004,614
CD38,MEP,0.000161,1,1,other,0.0,0.0004,615
