gene,celltype,driver_score,evidence_count,n_trajectories,gene_category,DREM_score,dynamic_score,rank
IRF4,CD8+ T,0.416167,1,2,tf,0.5335,0.0,39
FOSL2,CD8+ T,0.41129,1,2,tf,0.5273,0.0,40
FOXA2,CD8+ T,0.404919,1,2,tf,0.5191,0.0,41
TCF4,CD8+ T,0.404919,1,2,tf,0.5191,0.0,42
GABPB1,CD8+ T,0.401479,1,2,other,0.6691,0.0,43
MT2A,CD8+ T,0.4,1,2,other,0.0,1.0,44
TAL1,CD8+ T,0.398556,1,2,tf,0.511,0.0,45
MXI1,CD8+ T,0.392205,1,2,tf,0.5028,0.0,46
ZNF143,CD8+ T,0.391294,1,2,other,0.6522,0.0,47
CCNT2,CD8+ T,0.38115,1,2,other,0.6352,0.0,48
MEF2A,CD8+ T,0.366956,1,2,tf,0.4705,0.0,49
ZBTB7A,CD8+ T,0.366029,1,2,other,0.61,0.0,50
GZMH,CD8+ T,0.364591,1,2,other,0.0,0.9115,51
RFX5,CD8+ T,0.361013,1,2,other,0.6017,0.0,52
SRT,CD8+ T,0.346035,1,2,other,0.5767,0.0,53
MAFF,CD8+ T,0.341927,1,2,tf,0.4384,0.0,54
BATF,CD8+ T,0.336103,1,2,other,0.5602,0.0,55
NR3C2,CD8+ T,0.335698,1,2,tf,0.4304,0.0,56
GTF2F1,CD8+ T,0.331158,1,2,other,0.5519,0.0,57
PBX3,CD8+ T,0.323291,1,2,tf,0.4145,0.0,58
GATA3,CD8+ T,0.323291,1,2,tf,0.4145,0.0,59
CHD2,CD8+ T,0.321292,1,2,other,0.5355,0.0,60
E2F4,CD8+ T,0.317098,1,2,tf,0.4065,0.0,61
BCL11A,CD8+ T,0.317098,1,2,tf,0.4065,0.0,62
TFAP2C,CD8+ T,0.316377,1,2,other,0.5273,0.0,63
BCL3,CD8+ T,0.316377,1,2,other,0.5273,0.0,64
HMGN3,CD8+ T,0.306582,1,2,other,0.511,0.0,65
CTCFL,CD8+ T,0.306582,1,2,other,0.511,0.0,66
STAT1,CD8+ T,0.304762,1,2,tf,0.3907,0.0,67
RXRA,CD8+ T,0.301696,1,2,other,0.5028,0.0,68
ETS1,CD8+ T,0.291967,1,2,other,0.4866,0.0,69
ZEB1,CD8+ T,0.286355,1,2,tf,0.3671,0.0,70
BCLAF1,CD8+ T,0.277445,1,2,other,0.4624,0.0,71
HDAC2,CD8+ T,0.267819,1,2,other,0.4464,0.0,72
HNF4A,CD8+ T,0.267819,1,2,other,0.4464,0.0,73
TAF7,CD8+ T,0.263021,1,2,other,0.4384,0.0,74
NFYB,CD8+ T,0.263021,1,2,other,0.4384,0.0,75
ESR1,CD8+ T,0.259645,1,2,tf,0.3329,0.0,76
GTF2B,CD8+ T,0.253446,1,2,other,0.4224,0.0,77
JUNB,CD8+ T,0.249867,1,2,tf,0.3203,0.0,78
NRF1,CD8+ T,0.248685,1,2,other,0.4145,0.0,79
MTRNR2L8,CD8+ T,0.243624,1,2,mitochondrial,0.0,0.8701,80
TFAP2A,CD8+ T,0.234432,1,2,other,0.3907,0.0,81
MEF2C,CD8+ T,0.23178,1,2,tf,0.2972,0.0,82
TRIM28,CD8+ T,0.229702,1,2,other,0.3828,0.0,83
NFYA,CD8+ T,0.224985,1,2,other,0.375,0.0,84
FOSL1,CD8+ T,0.213806,1,2,tf,0.2741,0.0,85
ELK4,CD8+ T,0.210881,1,2,other,0.3515,0.0,86
NANOG,CD8+ T,0.206196,1,2,other,0.3437,0.0,87
SMARCB1,CD8+ T,0.202528,1,2,other,0.3375,0.0,88
HNF4G,CD8+ T,0.201524,1,2,other,0.3359,0.0,89
SETDB1,CD8+ T,0.182501,1,2,other,0.3042,0.0,90
ZBTB33,CD8+ T,0.178292,1,2,other,0.2972,0.0,91
ATF3,CD8+ T,0.169068,1,2,other,0.2818,0.0,92
SIX5,CD8+ T,0.164466,1,2,other,0.2741,0.0,93
BRCA1,CD8+ T,0.159879,1,2,other,0.2665,0.0,94
NFE2,CD8+ T,0.154608,1,2,tf,0.1982,0.0,95
SP2,CD8+ T,0.141593,1,2,other,0.236,0.0,96
RDBP,CD8+ T,0.141593,1,2,other,0.236,0.0,97
STAT2,CD8+ T,0.137064,1,2,tf,0.1757,0.0,98
PRDM1,CD8+ T,0.128576,1,2,tf,0.1648,0.0,99
THAP1,CD8+ T,0.105434,1,2,other,0.1757,0.0,100
NR2C2,CD8+ T,0.105434,1,2,other,0.1757,0.0,101
SMARCC1,CD8+ T,0.100952,1,2,other,0.1683,0.0,102
WHIP,CD8+ T,0.1006,1,2,other,0.1677,0.0,103
BHLHE40,CD8+ T,0.096479,1,2,other,0.1608,0.0,104
SMARCA4,CD8+ T,0.091966,1,2,other,0.1533,0.0,105
SUZ12,CD8+ T,0.090732,1,2,tf,0.1163,0.0,106
IRF3,CD8+ T,0.090732,1,2,tf,0.1163,0.0,107
POU5F1,CD8+ T,0.060752,1,2,other,0.1013,0.0,108
SIRT6,CD8+ T,0.056564,1,2,other,0.0943,0.0,109
POLR3A,CD8+ T,0.055091,1,2,other,0.0918,0.0,110
HSF1,CD8+ T,0.052164,1,2,other,0.0869,0.0,111
SMARCC2,CD8+ T,0.047783,1,2,other,0.0796,0.0,112
CTBP2,CD8+ T,0.043397,1,2,other,0.0723,0.0,113
ZZZ3,CD8+ T,0.043397,1,2,other,0.0723,0.0,114
RPS29,CD8+ T,0.040143,1,2,ribosomal,0.0,0.1825,115
BRF2,CD8+ T,0.039495,1,2,other,0.0658,0.0,116
SREBF1,CD8+ T,0.039027,1,2,other,0.065,0.0,117
KAT2A,CD8+ T,0.039027,1,2,other,0.065,0.0,118
NR3C1,CD8+ T,0.028113,1,2,tf,0.036,0.0,119
PPARGC1A,CD8+ T,0.025952,1,2,other,0.0433,0.0,120
IGKC,CD8+ T,0.024851,1,2,immunoglobulin,0.0,0.113,121
HBB,CD8+ T,0.023249,1,2,hemoglobin,0.0,0.1292,122
HDAC8,CD8+ T,0.021389,1,2,other,0.0356,0.0,123
HBA2,CD8+ T,0.021223,1,2,hemoglobin,0.0,0.1179,124
BDP1,CD8+ T,0.01727,1,2,other,0.0288,0.0,125
RPL13A,CD8+ T,0.016544,1,2,ribosomal,0.0,0.0752,126
GZMK,CD8+ T,0.015775,1,2,other,0.0,0.0394,127
RACK1,CD8+ T,0.015045,1,2,other,0.0,0.0376,128
RPL27A,CD8+ T,0.013934,1,2,ribosomal,0.0,0.0633,129
ATP5F1E,CD8+ T,0.013843,1,2,other,0.0,0.0346,130
ESRRA,CD8+ T,0.012945,1,2,other,0.0216,0.0,131
RPL17,CD8+ T,0.012863,1,2,ribosomal,0.0,0.0585,132
HBA1,CD8+ T,0.012502,1,2,hemoglobin,0.0,0.0695,133
RPS10,CD8+ T,0.012414,1,2,ribosomal,0.0,0.0564,134
NKG7,CD8+ T,0.011652,1,2,other,0.0,0.0291,135
GZMB,CD8+ T,0.011594,1,2,other,0.0,0.029,136
PRF1,CD8+ T,0.010922,1,2,other,0.0,0.0273,137
ZNF274,CD8+ T,0.010667,1,2,other,0.0178,0.0,138
RPS20,CD8+ T,0.009098,1,2,ribosomal,0.0,0.0414,139
MT-CO3,CD8+ T,0.008462,1,2,mitochondrial,0.0,0.0302,140
MT-ND3,CD8+ T,0.008394,1,2,mitochondrial,0.0,0.03,141
MT-ND4,CD8+ T,0.008388,1,2,mitochondrial,0.0,0.03,142
IGHA1,CD8+ T,0.008131,1,2,immunoglobulin,0.0,0.037,143
RPL7,CD8+ T,0.007672,1,2,ribosomal,0.0,0.0349,144
AHSP,CD8+ T,0.007619,1,2,other,0.0,0.019,145
BRF1,CD8+ T,0.007164,1,2,other,0.0119,0.0,146
EEF1G,CD8+ T,0.00673,1,2,other,0.0,0.0168,147
GNLY,CD8+ T,0.006656,1,2,other,0.0,0.0166,148
RPL37A,CD8+ T,0.006237,1,2,ribosomal,0.0,0.0284,149
RPL36A,CD8+ T,0.006096,1,2,ribosomal,0.0,0.0277,150
FAM48A,CD8+ T,0.006041,1,2,other,0.0101,0.0,151
RPS17,CD8+ T,0.005948,1,2,ribosomal,0.0,0.027,152
SREBF2,CD8+ T,0.00534,1,2,other,0.0089,0.0,153
IGLC3,CD8+ T,0.005163,1,2,immunoglobulin,0.0,0.0235,154
RPS2,CD8+ T,0.004828,1,2,ribosomal,0.0,0.0219,155
IGLC2,CD8+ T,0.004654,1,2,immunoglobulin,0.0,0.0212,156
XRCC4,CD8+ T,0.004307,1,2,other,0.0072,0.0,157
HBD,CD8+ T,0.004068,1,2,hemoglobin,0.0,0.0226,158
TNFAIP3,CD8+ T,0.003998,1,2,other,0.0,0.01,159
CCL4,CD8+ T,0.003927,1,2,other,0.0,0.0098,160
DUSP2,CD8+ T,0.003773,1,2,other,0.0,0.0094,161
SEPTIN7,CD8+ T,0.003625,1,2,other,0.0,0.0091,162
ATP5MG,CD8+ T,0.003623,1,2,other,0.0,0.0091,163
PRDX2,CD8+ T,0.00358,1,2,other,0.0,0.009,164
RPS11,CD8+ T,0.003265,1,2,ribosomal,0.0,0.0148,165
TLE5,CD8+ T,0.003187,1,2,other,0.0,0.008,166
KLRD1,CD8+ T,0.003142,1,2,other,0.0,0.0079,167
CST7,CD8+ T,0.003038,1,2,other,0.0,0.0076,168
LINC01578,CD8+ T,0.00298,1,2,other,0.0,0.0075,169
PCED1B-AS1,CD8+ T,0.002961,1,2,other,0.0,0.0074,170
CD8B,CD8+ T,0.002846,1,2,other,0.0,0.0071,171
CD8A,CD8+ T,0.002675,1,2,other,0.0,0.0067,172
CA1,CD8+ T,0.002664,1,2,other,0.0,0.0067,173
ATP5MC2,CD8+ T,0.002306,1,2,other,0.0,0.0058,174
RPL23,CD8+ T,0.002157,1,2,ribosomal,0.0,0.0098,175
CD74,CD8+ T,0.002101,1,2,other,0.0,0.0053,176
RP11-1143G9.4,CD8+ T,0.002044,1,2,other,0.0,0.0051,177
TUBA1B,CD8+ T,0.001941,1,2,other,0.0,0.0049,178
ELOB,CD8+ T,0.001891,1,2,other,0.0,0.0047,179
SNHG6,CD8+ T,0.001887,1,2,other,0.0,0.0047,180
HBM,CD8+ T,0.001859,1,2,hemoglobin,0.0,0.0103,181
FTH1,CD8+ T,0.001795,1,2,other,0.0,0.0045,182
FGFBP2,CD8+ T,0.001777,1,2,other,0.0,0.0044,183
SNHG29,CD8+ T,0.001766,1,2,other,0.0,0.0044,184
SNHG25,CD8+ T,0.001764,1,2,other,0.0,0.0044,185
S100A11,CD8+ T,0.001537,1,2,other,0.0,0.0038,186
CCL5,CD8+ T,0.001529,1,2,other,0.0,0.0038,187
FTL,CD8+ T,0.001506,1,2,other,0.0,0.0038,188
ATP5ME,CD8+ T,0.001459,1,2,other,0.0,0.0036,189
NOP53,CD8+ T,0.001456,1,2,other,0.0,0.0036,190
SNHG5,CD8+ T,0.001399,1,2,other,0.0,0.0035,191
BLVRB,CD8+ T,0.001309,1,2,other,0.0,0.0033,192
ATP5MD,CD8+ T,0.001232,1,2,other,0.0,0.0031,193
CTSW,CD8+ T,0.001198,1,2,other,0.0,0.003,194
SPON2,CD8+ T,0.001141,1,2,other,0.0,0.0029,195
LTB,CD8+ T,0.001047,1,2,other,0.0,0.0026,196
SNHG9,CD8+ T,0.000984,1,2,other,0.0,0.0025,197
ZC3HAV1,CD8+ T,0.000984,1,2,other,0.0,0.0025,198
RNASEK,CD8+ T,0.00085,1,2,other,0.0,0.0021,199
TRIR,CD8+ T,0.000826,1,2,other,0.0,0.0021,200
MT1E,CD8+ T,0.000781,1,2,other,0.0,0.002,201
FYB1,CD8+ T,0.000736,1,2,other,0.0,0.0018,202
CRIP1,CD8+ T,0.000731,1,2,other,0.0,0.0018,203
PELI1,CD8+ T,0.000731,1,2,other,0.0,0.0018,204
KLRB1,CD8+ T,0.000728,1,2,other,0.0,0.0018,205
ATP5MPL,CD8+ T,0.000725,1,2,other,0.0,0.0018,206
ISG15,CD8+ T,0.000708,1,2,other,0.0,0.0018,207
ZNF683,CD8+ T,0.000648,1,2,other,0.0,0.0016,208
EIF4A1,CD8+ T,0.000593,1,2,other,0.0,0.0015,209
IFITM3,CD8+ T,0.000544,1,2,other,0.0,0.0014,210
S100A9,CD8+ T,0.000532,1,2,other,0.0,0.0013,211
HLA-DRB1,CD8+ T,0.00049,1,2,other,0.0,0.0012,212
DUSP1,CD8+ T,0.000458,1,2,other,0.0,0.0011,213
BCL2,CD8+ T,0.000457,1,2,other,0.0,0.0011,214
NEAT1,CD8+ T,0.000447,1,2,other,0.0,0.0011,215
GAS5,CD8+ T,0.000444,1,2,other,0.0,0.0011,216
ELANE,CD8+ T,0.000442,1,2,other,0.0,0.0011,217
TRBV2,CD8+ T,0.000435,1,2,other,0.0,0.0011,218
ATP5F1D,CD8+ T,0.00042,1,2,other,0.0,0.001,219
HLA-DRB5,CD8+ T,0.000402,1,2,other,0.0,0.001,220
GZMA,CD8+ T,0.000365,1,2,other,0.0,0.0009,221
HLA-DPB1,CD8+ T,0.000349,1,2,other,0.0,0.0009,222
MT1X,CD8+ T,0.000338,1,2,other,0.0,0.0008,223
SYTL3,CD8+ T,0.000296,1,2,other,0.0,0.0007,224
SELENOK,CD8+ T,0.000278,1,2,other,0.0,0.0007,225
SRGN,CD8+ T,0.000268,1,2,other,0.0,0.0007,226
CMC1,CD8+ T,0.000268,1,2,other,0.0,0.0007,227
TRAV20,CD8+ T,0.00026,1,2,other,0.0,0.0007,228
ATP5IF1,CD8+ T,0.000259,1,2,other,0.0,0.0006,229
PLCG2,CD8+ T,0.000257,1,2,other,0.0,0.0006,230
HOPX,CD8+ T,0.000243,1,2,other,0.0,0.0006,231
PMAIP1,CD8+ T,0.000205,1,2,other,0.0,0.0005,232
PRKCH,CD8+ T,0.000202,1,2,other,0.0,0.0005,233
PSMA2,CD8+ T,0.0002,1,2,other,0.0,0.0005,234
SSH2,CD8+ T,0.000188,1,2,other,0.0,0.0005,235
TRGV9,CD8+ T,0.000185,1,2,other,0.0,0.0005,236
CALR,CD8+ T,0.000176,1,2,other,0.0,0.0004,237
HMGB1,CD8+ T,0.000167,1,2,other,0.0,0.0004,238
IGHG1,CD8+ T,0.000162,1,2,immunoglobulin,0.0,0.0007,239
MBNL1,CD8+ T,0.000115,1,2,other,0.0,0.0003,240
CBLB,CD8+ T,0.000111,1,2,other,0.0,0.0003,241
TRBV7-9,CD8+ T,0.000111,1,2,other,0.0,0.0003,242
SKAP1,CD8+ T,0.000102,1,2,other,0.0,0.0003,243
HBG2,CD8+ T,8e-05,1,2,hemoglobin,0.0,0.0004,244
CX3CR1,CD8+ T,7.8e-05,1,2,other,0.0,0.0002,245
P2RY8,CD8+ T,7.6e-05,1,2,other,0.0,0.0002,246
CTSD,CD8+ T,6.9e-05,1,2,other,0.0,0.0002,247
CLIC3,CD8+ T,6.3e-05,1,2,other,0.0,0.0002,248
SESN3,CD8+ T,6.1e-05,1,2,other,0.0,0.0002,249
CELF2,CD8+ T,2.9e-05,1,2,other,0.0,0.0001,250
DPYD,CD8+ T,9e-06,1,2,other,0.0,0.0,251
NR4A1,CD8+ T,0.0,0,2,other,0.0,0.0,252
DOCK10,CD8+ T,0.0,0,2,other,0.0,0.0,253
POLR3G,CD8+ T,0.0,0,2,other,0.0,0.0,254
