gene,celltype,driver_score,evidence_count,n_trajectories,gene_category,DREM_score,dynamic_score,rank
SMARCA4,Eryp,0.093395,1,2,other,0.1557,0.0,117
NME2,Eryp,0.093381,1,2,other,0.0,0.2335,118
ETV6,Eryp,0.092955,1,2,tf,0.0,0.1788,119
APOC1,Eryp,0.092462,1,2,other,0.0,0.2312,120
WHIP,Eryp,0.092457,1,2,other,0.1541,0.0,121
GPX1,Eryp,0.092433,1,2,other,0.0,0.2311,122
SMARCC1,Eryp,0.091035,1,2,other,0.1517,0.0,123
FTH1,Eryp,0.088709,1,2,other,0.0,0.2218,124
POU5F1,Eryp,0.085572,1,2,other,0.1426,0.0,125
ATP5MC2,Eryp,0.085553,1,2,other,0.0,0.2139,126
CDK6,Eryp,0.085429,1,2,other,0.0,0.2136,127
GSTP1,Eryp,0.085199,1,2,other,0.0,0.213,128
SUZ12,Eryp,0.079988,1,2,tf,0.1025,0.0,129
ATP5F1E,Eryp,0.079706,1,2,other,0.0,0.1993,130
POLR3A,Eryp,0.078161,1,2,other,0.1303,0.0,131
GAS5,Eryp,0.078106,1,2,other,0.0,0.1953,132
CALR,Eryp,0.073997,1,2,other,0.0,0.185,133
SYNGR1,Eryp,0.073713,1,2,other,0.0,0.1843,134
GNAQ,Eryp,0.073696,1,2,other,0.0,0.1842,135
RNF130,Eryp,0.073561,1,2,other,0.0,0.1839,136
FAM178B,Eryp,0.073424,1,2,other,0.0,0.1836,137
ARHGAP15,Eryp,0.069932,1,2,other,0.0,0.1748,138
XACT,Eryp,0.067665,1,2,other,0.0,0.1692,139
RPL17,Eryp,0.067168,1,2,ribosomal,0.0,0.3053,140
CTBP2,Eryp,0.066551,1,2,other,0.1109,0.0,141
STXBP5,Eryp,0.066338,1,2,other,0.0,0.1658,142
SIK3,Eryp,0.065351,1,2,other,0.0,0.1634,143
ATP5F1B,Eryp,0.064901,1,2,other,0.0,0.1623,144
PRSS57,Eryp,0.064777,1,2,other,0.0,0.1619,145
EIF4A1,Eryp,0.064428,1,2,other,0.0,0.1611,146
ATP5MC3,Eryp,0.064366,1,2,other,0.0,0.1609,147
SNHG6,Eryp,0.063094,1,2,other,0.0,0.1577,148
ELMO1,Eryp,0.063021,1,2,other,0.0,0.1576,149
ATP5MPL,Eryp,0.063012,1,2,other,0.0,0.1575,150
ZNF385D,Eryp,0.0625,1,2,other,0.0,0.1563,151
HBD,Eryp,0.059992,1,2,hemoglobin,0.0,0.3333,152
BRF2,Eryp,0.059614,1,2,other,0.0994,0.0,153
SREBF1,Eryp,0.056103,1,2,other,0.0935,0.0,154
HBM,Eryp,0.055773,1,2,hemoglobin,0.0,0.3099,155
SMARCC2,Eryp,0.053049,1,2,other,0.0884,0.0,156
AHSP,Eryp,0.050149,1,2,other,0.0,0.1254,157
RPL37A,Eryp,0.049177,1,2,ribosomal,0.0,0.2235,158
RPL36A,Eryp,0.047344,1,2,ribosomal,0.0,0.2152,159
HBB,Eryp,0.046843,1,2,hemoglobin,0.0,0.2602,160
ZZZ3,Eryp,0.043688,1,2,other,0.0728,0.0,161
RPS2,Eryp,0.042499,1,2,ribosomal,0.0,0.1932,162
SLC4A1,Eryp,0.033885,1,2,other,0.0,0.0847,163
HSF1,Eryp,0.030896,1,2,other,0.0515,0.0,164
SLC25A37,Eryp,0.030493,1,2,other,0.0,0.0762,165
KAT2A,Eryp,0.028862,1,2,other,0.0481,0.0,166
HEMGN,Eryp,0.028349,1,2,other,0.0,0.0709,167
ALAS2,Eryp,0.026647,1,2,other,0.0,0.0666,168
IGKC,Eryp,0.026419,1,2,immunoglobulin,0.0,0.1201,169
BDP1,Eryp,0.026101,1,2,other,0.0435,0.0,170
SNCA,Eryp,0.018627,1,2,other,0.0,0.0466,171
ZNF274,Eryp,0.018299,1,2,other,0.0305,0.0,172
CA1,Eryp,0.018105,1,2,other,0.0,0.0453,173
PPARGC1A,Eryp,0.016793,1,2,other,0.028,0.0,174
GYPA,Eryp,0.016772,1,2,other,0.0,0.0419,175
NR3C1,Eryp,0.016744,1,2,tf,0.0215,0.0,176
GLRX5,Eryp,0.014095,1,2,other,0.0,0.0352,177
ESRRA,Eryp,0.012645,1,2,other,0.0211,0.0,178
HDAC8,Eryp,0.010821,2,2,other,0.0178,0.0003,179
FAM48A,Eryp,0.008863,1,2,other,0.0148,0.0,180
GYPB,Eryp,0.008685,1,2,other,0.0,0.0217,181
YBX3,Eryp,0.008613,1,2,other,0.0,0.0215,182
SELENBP1,Eryp,0.007098,1,2,other,0.0,0.0177,183
BLVRB,Eryp,0.00698,1,2,other,0.0,0.0174,184
BNIP3L,Eryp,0.006957,1,2,other,0.0,0.0174,185
NR4A1,Eryp,0.006874,1,2,other,0.0115,0.0,186
CAT,Eryp,0.005818,1,2,other,0.0,0.0145,187
DEFA3,Eryp,0.005617,1,2,other,0.0,0.014,188
HMBS,Eryp,0.005567,1,2,other,0.0,0.0139,189
S100A9,Eryp,0.005425,1,2,other,0.0,0.0136,190
IGLC2,Eryp,0.005059,1,2,immunoglobulin,0.0,0.023,191
CA2,Eryp,0.00452,1,2,other,0.0,0.0113,192
IGHA1,Eryp,0.004184,1,2,immunoglobulin,0.0,0.019,193
HMGB1,Eryp,0.003557,1,2,other,0.0,0.0089,194
FAM210B,Eryp,0.003435,1,2,other,0.0,0.0086,195
BPGM,Eryp,0.003073,1,2,other,0.0,0.0077,196
SPTA1,Eryp,0.003034,1,2,other,0.0,0.0076,197
SREBF2,Eryp,0.002913,1,2,other,0.0049,0.0,198
ATP5MG,Eryp,0.002812,1,2,other,0.0,0.007,199
FOXP1,Eryp,0.002811,1,2,other,0.0,0.007,200
ATP5IF1,Eryp,0.002792,1,2,other,0.0,0.007,201
SMYD3,Eryp,0.00278,1,2,other,0.0,0.0069,202
SELENOH,Eryp,0.002779,1,2,other,0.0,0.0069,203
IGLC3,Eryp,0.002766,1,2,immunoglobulin,0.0,0.0126,204
ZEB2,Eryp,0.002754,1,2,tf,0.0,0.0053,205
LRBA,Eryp,0.002716,1,2,other,0.0,0.0068,206
ATP5F1D,Eryp,0.002569,1,2,other,0.0,0.0064,207
MBNL1,Eryp,0.002568,1,2,other,0.0,0.0064,208
EPB42,Eryp,0.002556,1,2,other,0.0,0.0064,209
CUX1,Eryp,0.002556,1,2,tf,0.0,0.0049,210
MED13L,Eryp,0.00254,1,2,other,0.0,0.0063,211
ARID1B,Eryp,0.002534,1,2,other,0.0,0.0063,212
CHST11,Eryp,0.002531,1,2,other,0.0,0.0063,213
SOS1,Eryp,0.002524,1,2,other,0.0,0.0063,214
FECH,Eryp,0.002499,1,2,other,0.0,0.0062,215
DUT,Eryp,0.002392,1,2,other,0.0,0.006,216
MT1X,Eryp,0.002384,1,2,other,0.0,0.006,217
RP11-1143G9.4,Eryp,0.002338,1,2,other,0.0,0.0058,218
TBC1D5,Eryp,0.002309,1,2,other,0.0,0.0058,219
LGALS3,Eryp,0.002293,1,2,other,0.0,0.0057,220
ATP5F1A,Eryp,0.002292,1,2,other,0.0,0.0057,221
PDZK1IP1,Eryp,0.002218,1,2,other,0.0,0.0055,222
SERPINB1,Eryp,0.002208,1,2,other,0.0,0.0055,223
PCLAF,Eryp,0.002196,1,2,other,0.0,0.0055,224
RHCE,Eryp,0.002176,1,2,other,0.0,0.0054,225
ATP5MF,Eryp,0.002155,1,2,other,0.0,0.0054,226
ELOB,Eryp,0.002143,1,2,other,0.0,0.0054,227
WWOX,Eryp,0.002141,1,2,other,0.0,0.0054,228
ZBTB20,Eryp,0.002127,1,2,other,0.0,0.0053,229
RHAG,Eryp,0.002027,1,2,other,0.0,0.0051,230
ATP5ME,Eryp,0.001992,1,2,other,0.0,0.005,231
MED12L,Eryp,0.001988,1,2,other,0.0,0.005,232
ATP5PF,Eryp,0.00197,1,2,other,0.0,0.0049,233
PLXDC2,Eryp,0.001969,1,2,other,0.0,0.0049,234
ARL15,Eryp,0.001961,1,2,other,0.0,0.0049,235
PAN3,Eryp,0.001945,1,2,other,0.0,0.0049,236
ST8SIA6,Eryp,0.001889,1,2,other,0.0,0.0047,237
ATP5PO,Eryp,0.001818,1,2,other,0.0,0.0045,238
ANKRD28,Eryp,0.001815,1,2,other,0.0,0.0045,239
MAML3,Eryp,0.001806,1,2,other,0.0,0.0045,240
FHIT,Eryp,0.001805,1,2,other,0.0,0.0045,241
ARL4A,Eryp,0.001755,1,2,other,0.0,0.0044,242
SEPTIN7,Eryp,0.001722,1,2,other,0.0,0.0043,243
TSPO2,Eryp,0.001702,1,2,other,0.0,0.0043,244
SOX6,Eryp,0.001692,1,2,tf,0.0,0.0033,245
MAP3K5,Eryp,0.001689,1,2,other,0.0,0.0042,246
ZFAND3,Eryp,0.001686,1,2,other,0.0,0.0042,247
ADK,Eryp,0.001684,1,2,other,0.0,0.0042,248
MSI2,Eryp,0.001682,1,2,other,0.0,0.0042,249
NOP53,Eryp,0.00168,1,2,other,0.0,0.0042,250
JARID2,Eryp,0.001676,1,2,tf,0.0,0.0032,251
ATP5MD,Eryp,0.001662,1,2,other,0.0,0.0042,252
NMU,Eryp,0.001659,1,2,other,0.0,0.0041,253
EIF1AY,Eryp,0.001633,1,2,other,0.0,0.0041,254
IMMP2L,Eryp,0.001633,1,2,other,0.0,0.0041,255
SSBP2,Eryp,0.001613,1,2,other,0.0,0.004,256
FAF1,Eryp,0.001587,1,2,other,0.0,0.004,257
TRIM58,Eryp,0.001587,1,2,other,0.0,0.004,258
LYN,Eryp,0.001544,1,2,other,0.0,0.0039,259
DENND4A,Eryp,0.001541,1,2,other,0.0,0.0039,260
EXOC4,Eryp,0.001535,1,2,other,0.0,0.0038,261
EIF4G3,Eryp,0.00153,1,2,other,0.0,0.0038,262
GIHCG,Eryp,0.001523,1,2,other,0.0,0.0038,263
NUCB2,Eryp,0.001523,1,2,other,0.0,0.0038,264
ABCC4,Eryp,0.001522,1,2,other,0.0,0.0038,265
STAG1,Eryp,0.00152,1,2,other,0.0,0.0038,266
RP11-290D2.6,Eryp,0.001508,1,2,other,0.0,0.0038,267
FABP5,Eryp,0.001506,1,2,other,0.0,0.0038,268
HIST1H4C,Eryp,0.001488,1,2,other,0.0,0.0037,269
CDKAL1,Eryp,0.001452,1,2,other,0.0,0.0036,270
CYTOR,Eryp,0.00145,1,2,other,0.0,0.0036,271
FCHSD2,Eryp,0.001425,1,2,other,0.0,0.0036,272
ATP5F1C,Eryp,0.001424,1,2,other,0.0,0.0036,273
PDZD8,Eryp,0.001408,1,2,other,0.0,0.0035,274
TAFA2,Eryp,0.001407,1,2,other,0.0,0.0035,275
IQGAP2,Eryp,0.001406,1,2,other,0.0,0.0035,276
FTL,Eryp,0.001404,1,2,other,0.0,0.0035,277
RERE,Eryp,0.001378,1,2,other,0.0,0.0034,278
RNASEK,Eryp,0.001377,1,2,other,0.0,0.0034,279
SEPTIN6,Eryp,0.001366,1,2,other,0.0,0.0034,280
PRDX2,Eryp,0.001355,1,2,other,0.0,0.0034,281
KMT2C,Eryp,0.001336,1,2,other,0.0,0.0033,282
ATP5MC1,Eryp,0.001327,1,2,other,0.0,0.0033,283
POLR3G,Eryp,0.001322,1,2,other,0.0022,0.0,284
LRMDA,Eryp,0.001294,1,2,other,0.0,0.0032,285
ITGA2B,Eryp,0.001289,1,2,other,0.0,0.0032,286
KCNQ5,Eryp,0.001289,1,2,other,0.0,0.0032,287
CDC42SE2,Eryp,0.001289,1,2,other,0.0,0.0032,288
TRIR,Eryp,0.00127,1,2,other,0.0,0.0032,289
HES6,Eryp,0.001247,1,2,other,0.0,0.0031,290
TOMM6,Eryp,0.001237,1,2,other,0.0,0.0031,291
TENT5C,Eryp,0.001232,1,2,other,0.0,0.0031,292
TYMS,Eryp,0.001215,1,2,other,0.0,0.003,293
BMP2K,Eryp,0.001201,1,2,other,0.0,0.003,294
CERS6,Eryp,0.001192,1,2,other,0.0,0.003,295
HMGB2,Eryp,0.001188,1,2,other,0.0,0.003,296
TAOK3,Eryp,0.001179,1,2,other,0.0,0.0029,297
CCL5,Eryp,0.001166,1,2,other,0.0,0.0029,298
FOXN3,Eryp,0.001153,1,2,other,0.0,0.0029,299
VAV3,Eryp,0.001153,1,2,other,0.0,0.0029,300
RAD51B,Eryp,0.001148,1,2,other,0.0,0.0029,301
TLCD4,Eryp,0.001138,1,2,other,0.0,0.0028,302
XPO7,Eryp,0.001129,1,2,other,0.0,0.0028,303
TUBB,Eryp,0.00111,1,2,other,0.0,0.0028,304
GLUL,Eryp,0.00111,1,2,other,0.0,0.0028,305
RNF220,Eryp,0.001091,1,2,other,0.0,0.0027,306
HERC1,Eryp,0.001071,1,2,other,0.0,0.0027,307
HSPA1B,Eryp,0.001056,1,2,other,0.0,0.0026,308
TFDP2,Eryp,0.001051,1,2,other,0.0,0.0026,309
GNLY,Eryp,0.001044,1,2,other,0.0,0.0026,310
KIAA1211,Eryp,0.001037,1,2,other,0.0,0.0026,311
LYL1,Eryp,0.001032,1,2,tf,0.0,0.002,312
ANKRD17,Eryp,0.001012,1,2,other,0.0,0.0025,313
VPS13B,Eryp,0.001012,1,2,other,0.0,0.0025,314
RPL23,Eryp,0.001007,1,2,ribosomal,0.0,0.0046,315
AUTS2,Eryp,0.000983,1,2,other,0.0,0.0025,316
MBD5,Eryp,0.000981,1,2,other,0.0,0.0025,317
ATP2C1,Eryp,0.000974,1,2,other,0.0,0.0024,318
COP1,Eryp,0.000966,1,2,other,0.0,0.0024,319
S100A8,Eryp,0.000963,1,2,other,0.0,0.0024,320
H2AFY,Eryp,0.00095,1,2,other,0.0,0.0024,321
PPP3R1,Eryp,0.000947,1,2,other,0.0,0.0024,322
PHACTR4,Eryp,0.000941,1,2,other,0.0,0.0024,323
CKS2,Eryp,0.000938,1,2,other,0.0,0.0023,324
SEM1,Eryp,0.000927,1,2,other,0.0,0.0023,325
RTRAF,Eryp,0.000901,1,2,other,0.0,0.0023,326
ARL6IP1,Eryp,0.000889,1,2,other,0.0,0.0022,327
PICALM,Eryp,0.000886,1,2,other,0.0,0.0022,328
IFIT1B,Eryp,0.000882,1,2,other,0.0,0.0022,329
RNF24,Eryp,0.00088,1,2,other,0.0,0.0022,330
SPIDR,Eryp,0.000871,1,2,other,0.0,0.0022,331
ATF7IP2,Eryp,0.000847,1,2,other,0.0,0.0021,332
ARIH1,Eryp,0.000841,1,2,other,0.0,0.0021,333
LDLRAD4,Eryp,0.000833,1,2,other,0.0,0.0021,334
NKG7,Eryp,0.000832,1,2,other,0.0,0.0021,335
MCTP2,Eryp,0.000827,1,2,other,0.0,0.0021,336
ATP5PB,Eryp,0.000821,1,2,other,0.0,0.0021,337
STMP1,Eryp,0.00082,1,2,other,0.0,0.002,338
ACSM3,Eryp,0.000814,1,2,other,0.0,0.002,339
ATP5PD,Eryp,0.000807,1,2,other,0.0,0.002,340
SSH2,Eryp,0.000804,1,2,other,0.0,0.002,341
PRKAR2B,Eryp,0.000798,1,2,other,0.0,0.002,342
PBX1,Eryp,0.000795,1,2,tf,0.0,0.0015,343
ITPR2,Eryp,0.00078,1,2,other,0.0,0.0019,344
PLCG2,Eryp,0.000778,1,2,other,0.0,0.0019,345
ABCC1,Eryp,0.000776,1,2,other,0.0,0.0019,346
HBG1,Eryp,0.000776,1,2,hemoglobin,0.0,0.0043,347
AFF1,Eryp,0.000768,1,2,other,0.0,0.0019,348
RABGAP1L,Eryp,0.000763,1,2,other,0.0,0.0019,349
PIP5K1B,Eryp,0.000763,1,2,other,0.0,0.0019,350
FREM1,Eryp,0.000749,1,2,other,0.0,0.0019,351
SLC14A1,Eryp,0.000745,1,2,other,0.0,0.0019,352
RIPOR2,Eryp,0.000742,1,2,other,0.0,0.0019,353
RBIS,Eryp,0.000735,1,2,other,0.0,0.0018,354
NBAS,Eryp,0.000734,1,2,other,0.0,0.0018,355
PDLIM1,Eryp,0.000727,1,2,other,0.0,0.0018,356
CELF2,Eryp,0.000724,1,2,other,0.0,0.0018,357
TUBA1B,Eryp,0.000723,1,2,other,0.0,0.0018,358
MIR924HG,Eryp,0.00072,1,2,other,0.0,0.0018,359
NLK,Eryp,0.000716,1,2,other,0.0,0.0018,360
KANSL1,Eryp,0.000715,1,2,other,0.0,0.0018,361
LMO2,Eryp,0.000714,1,2,tf,0.0,0.0014,362
NFIA,Eryp,0.000707,1,2,other,0.0,0.0018,363
LIMS1,Eryp,0.000701,1,2,other,0.0,0.0018,364
LAPTM4B,Eryp,0.000698,1,2,other,0.0,0.0017,365
BABAM2,Eryp,0.000693,1,2,other,0.0,0.0017,366
DNAJC1,Eryp,0.00069,1,2,other,0.0,0.0017,367
PVT1,Eryp,0.000689,1,2,other,0.0,0.0017,368
UROD,Eryp,0.00068,1,2,other,0.0,0.0017,369
ELANE,Eryp,0.000676,1,2,other,0.0,0.0017,370
CENPP,Eryp,0.000675,1,2,other,0.0,0.0017,371
RAPGEF2,Eryp,0.000661,1,2,other,0.0,0.0017,372
ZNF804A,Eryp,0.000652,1,2,other,0.0,0.0016,373
PTBP2,Eryp,0.000635,1,2,other,0.0,0.0016,374
FTX,Eryp,0.000635,1,2,other,0.0,0.0016,375
BRAF,Eryp,0.000634,1,2,other,0.0,0.0016,376
SOX4,Eryp,0.000631,1,2,tf,0.0,0.0012,377
DYRK1A,Eryp,0.000626,1,2,other,0.0,0.0016,378
TBXAS1,Eryp,0.000626,1,2,other,0.0,0.0016,379
TUBA1C,Eryp,0.000625,1,2,other,0.0,0.0016,380
KIF13A,Eryp,0.000621,1,2,other,0.0,0.0016,381
CMSS1,Eryp,0.00062,1,2,other,0.0,0.0015,382
GP1BB,Eryp,0.0006,1,2,other,0.0,0.0015,383
MPP1,Eryp,0.000596,1,2,other,0.0,0.0015,384
JMJD1C,Eryp,0.000594,1,2,other,0.0,0.0015,385
MICOS10,Eryp,0.000591,1,2,other,0.0,0.0015,386
SNHG3,Eryp,0.000584,1,2,other,0.0,0.0015,387
ANK1,Eryp,0.000583,1,2,other,0.0,0.0015,388
ERC1,Eryp,0.000576,1,2,other,0.0,0.0014,389
FBXO11,Eryp,0.000571,1,2,other,0.0,0.0014,390
CD36,Eryp,0.000569,1,2,other,0.0,0.0014,391
NCOA1,Eryp,0.000564,1,2,other,0.0,0.0014,392
MYL4,Eryp,0.00056,1,2,other,0.0,0.0014,393
PRKACB,Eryp,0.000557,1,2,other,0.0,0.0014,394
BEX3,Eryp,0.000557,1,2,other,0.0,0.0014,395
ZMYND8,Eryp,0.000557,1,2,other,0.0,0.0014,396
MT-ND3,Eryp,0.000556,1,2,mitochondrial,0.0,0.002,397
NSD3,Eryp,0.000547,1,2,other,0.0,0.0014,398
LMNA,Eryp,0.000545,1,2,other,0.0,0.0014,399
KDM6A,Eryp,0.000543,1,2,other,0.0,0.0014,400
NRIP1,Eryp,0.000539,1,2,other,0.0,0.0013,401
NSMCE2,Eryp,0.000533,1,2,other,0.0,0.0013,402
GMPR,Eryp,0.000531,1,2,other,0.0,0.0013,403
NKAIN2,Eryp,0.000531,1,2,other,0.0,0.0013,404
COG5,Eryp,0.000531,1,2,other,0.0,0.0013,405
LINC00486,Eryp,0.000528,1,2,other,0.0,0.0013,406
PIK3CB,Eryp,0.000524,1,2,other,0.0,0.0013,407
FNDC3B,Eryp,0.000523,1,2,other,0.0,0.0013,408
IFITM3,Eryp,0.000518,1,2,other,0.0,0.0013,409
PSME4,Eryp,0.000518,1,2,other,0.0,0.0013,410
NME1,Eryp,0.000513,1,2,other,0.0,0.0013,411
METTL26,Eryp,0.000511,1,2,other,0.0,0.0013,412
TBL1XR1,Eryp,0.00051,1,2,other,0.0,0.0013,413
ARID2,Eryp,0.000505,1,2,other,0.0,0.0013,414
FNIP1,Eryp,0.000502,1,2,other,0.0,0.0013,415
ERBIN,Eryp,0.000494,1,2,other,0.0,0.0012,416
RFX7,Eryp,0.000484,1,2,other,0.0,0.0012,417
ANKHD1,Eryp,0.000483,1,2,other,0.0,0.0012,418
KCNH2,Eryp,0.000479,1,2,other,0.0,0.0012,419
CYTL1,Eryp,0.000475,1,2,other,0.0,0.0012,420
GAB2,Eryp,0.000475,1,2,other,0.0,0.0012,421
HLA-DRB1,Eryp,0.00047,1,2,other,0.0,0.0012,422
TFRC,Eryp,0.000467,1,2,other,0.0,0.0012,423
PHTF1,Eryp,0.000463,1,2,other,0.0,0.0012,424
INPP4B,Eryp,0.000457,1,2,other,0.0,0.0011,425
SEPTIN2,Eryp,0.000454,1,2,other,0.0,0.0011,426
JPT1,Eryp,0.000454,1,2,other,0.0,0.0011,427
CAMK1D,Eryp,0.00045,1,2,other,0.0,0.0011,428
TSC22D1,Eryp,0.000445,1,2,other,0.0,0.0011,429
CENPU,Eryp,0.000444,1,2,other,0.0,0.0011,430
TPM1,Eryp,0.000443,1,2,other,0.0,0.0011,431
ESYT2,Eryp,0.000443,1,2,other,0.0,0.0011,432
FAM172A,Eryp,0.00043,1,2,other,0.0,0.0011,433
DANCR,Eryp,0.000427,1,2,other,0.0,0.0011,434
OSBP2,Eryp,0.000422,1,2,other,0.0,0.0011,435
DNAJC6,Eryp,0.000421,1,2,other,0.0,0.0011,436
ZBTB16,Eryp,0.000419,1,2,tf,0.0,0.0008,437
SLC39A11,Eryp,0.000416,1,2,other,0.0,0.001,438
FCER1A,Eryp,0.000414,1,2,other,0.0,0.001,439
GRB10,Eryp,0.000413,1,2,other,0.0,0.001,440
EXOC6,Eryp,0.000411,1,2,other,0.0,0.001,441
TMCC2,Eryp,0.000411,1,2,other,0.0,0.001,442
HIST1H4F,Eryp,0.000406,1,2,other,0.0,0.001,443
TRIM24,Eryp,0.000402,1,2,other,0.0,0.001,444
ZNF609,Eryp,0.000402,1,2,other,0.0,0.001,445
UBE2S,Eryp,0.0004,1,2,other,0.0,0.001,446
TLE5,Eryp,0.0004,1,2,other,0.0,0.001,447
SNHG5,Eryp,0.000394,1,2,other,0.0,0.001,448
HACD1,Eryp,0.000389,1,2,other,0.0,0.001,449
ZNRF1,Eryp,0.000388,1,2,other,0.0,0.001,450
INPP5D,Eryp,0.000387,1,2,other,0.0,0.001,451
RYR3,Eryp,0.000385,1,2,other,0.0,0.001,452
IGHG1,Eryp,0.00038,1,2,immunoglobulin,0.0,0.0017,453
ITFG1,Eryp,0.000366,1,2,other,0.0,0.0009,454
LTB,Eryp,0.000366,1,2,other,0.0,0.0009,455
UVRAG,Eryp,0.000364,1,2,other,0.0,0.0009,456
ANGPT1,Eryp,0.000364,1,2,other,0.0,0.0009,457
NUSAP1,Eryp,0.000362,1,2,other,0.0,0.0009,458
PPP3CA,Eryp,0.000361,1,2,other,0.0,0.0009,459
TRAPPC9,Eryp,0.000359,1,2,other,0.0,0.0009,460
VTI1A,Eryp,0.000359,1,2,other,0.0,0.0009,461
MAPK14,Eryp,0.000358,1,2,other,0.0,0.0009,462
ASAP1,Eryp,0.000351,1,2,other,0.0,0.0009,463
CNST,Eryp,0.00035,1,2,other,0.0,0.0009,464
MYB,Eryp,0.000349,1,2,tf,0.0,0.0007,465
ELF2,Eryp,0.000347,1,2,other,0.0,0.0009,466
AZU1,Eryp,0.000346,1,2,other,0.0,0.0009,467
SIL1,Eryp,0.000345,1,2,other,0.0,0.0009,468
SMIM1,Eryp,0.000345,1,2,other,0.0,0.0009,469
FBXL20,Eryp,0.000344,1,2,other,0.0,0.0009,470
NSD2,Eryp,0.000342,1,2,other,0.0,0.0009,471
STON2,Eryp,0.000341,1,2,other,0.0,0.0009,472
NDUFAF6,Eryp,0.000341,1,2,other,0.0,0.0009,473
GMDS,Eryp,0.00034,1,2,other,0.0,0.0008,474
MEIS1,Eryp,0.000337,1,2,tf,0.0,0.0006,475
ZCCHC7,Eryp,0.000335,1,2,other,0.0,0.0008,476
THRB,Eryp,0.000334,1,2,other,0.0,0.0008,477
NCOA2,Eryp,0.000332,1,2,other,0.0,0.0008,478
PKIG,Eryp,0.000329,1,2,other,0.0,0.0008,479
PLEK,Eryp,0.000329,1,2,other,0.0,0.0008,480
ERG,Eryp,0.000329,1,2,tf,0.0,0.0006,481
EHBP1,Eryp,0.000322,1,2,other,0.0,0.0008,482
RPS10,Eryp,0.000318,1,2,ribosomal,0.0,0.0014,483
MT-CO3,Eryp,0.000316,1,2,mitochondrial,0.0,0.0011,484
SNHG32,Eryp,0.000313,1,2,other,0.0,0.0008,485
QKI,Eryp,0.000308,1,2,other,0.0,0.0008,486
MT1E,Eryp,0.000295,1,2,other,0.0,0.0007,487
TM7SF3,Eryp,0.000295,1,2,other,0.0,0.0007,488
KLF1,Eryp,0.000292,1,2,tf,0.0,0.0006,489
NDUFAF8,Eryp,0.00029,1,2,other,0.0,0.0007,490
PCNA,Eryp,0.000288,1,2,other,0.0,0.0007,491
SINHCAF,Eryp,0.000288,1,2,other,0.0,0.0007,492
CDC42BPA,Eryp,0.000286,1,2,other,0.0,0.0007,493
TOP2B,Eryp,0.000285,1,2,other,0.0,0.0007,494
NT5C2,Eryp,0.000284,1,2,other,0.0,0.0007,495
DOCK8,Eryp,0.000283,1,2,other,0.0,0.0007,496
TEC,Eryp,0.000279,1,2,other,0.0,0.0007,497
PKD2,Eryp,0.000279,1,2,other,0.0,0.0007,498
RFX3,Eryp,0.000279,1,2,other,0.0,0.0007,499
MIR181A1HG,Eryp,0.000278,1,2,other,0.0,0.0007,500
RALGAPA2,Eryp,0.000276,1,2,other,0.0,0.0007,501
GPCPD1,Eryp,0.000276,1,2,other,0.0,0.0007,502
SEPTIN11,Eryp,0.000276,1,2,other,0.0,0.0007,503
HSPA1A,Eryp,0.000276,1,2,other,0.0,0.0007,504
PSMA2,Eryp,0.000276,1,2,other,0.0,0.0007,505
CTDSPL,Eryp,0.00027,1,2,other,0.0,0.0007,506
CCDC88A,Eryp,0.000268,1,2,other,0.0,0.0007,507
CDC20,Eryp,0.000266,1,2,other,0.0,0.0007,508
TMEM164,Eryp,0.000266,1,2,other,0.0,0.0007,509
MOB1B,Eryp,0.000264,1,2,other,0.0,0.0007,510
WRN,Eryp,0.000264,1,2,other,0.0,0.0007,511
RREB1,Eryp,0.000262,1,2,other,0.0,0.0007,512
VMP1,Eryp,0.000261,1,2,other,0.0,0.0007,513
DPYD,Eryp,0.00026,1,2,other,0.0,0.0006,514
TTTY14,Eryp,0.00026,1,2,other,0.0,0.0006,515
EREG,Eryp,0.000259,1,2,other,0.0,0.0006,516
NBDY,Eryp,0.000257,1,2,other,0.0,0.0006,517
ATP8B4,Eryp,0.000255,1,2,mitochondrial,0.0,0.0009,518
TNIK,Eryp,0.000255,1,2,other,0.0,0.0006,519
MAPK8,Eryp,0.000254,1,2,other,0.0,0.0006,520
TUT4,Eryp,0.000252,1,2,other,0.0,0.0006,521
DENND1A,Eryp,0.00025,1,2,other,0.0,0.0006,522
ATAD2,Eryp,0.000247,1,2,other,0.0,0.0006,523
UTRN,Eryp,0.000246,1,2,other,0.0,0.0006,524
FUT8,Eryp,0.000245,1,2,other,0.0,0.0006,525
MTHFD1L,Eryp,0.000244,1,2,other,0.0,0.0006,526
DLEU2,Eryp,0.000242,1,2,other,0.0,0.0006,527
ITPR1,Eryp,0.000242,1,2,other,0.0,0.0006,528
SLC40A1,Eryp,0.000241,1,2,other,0.0,0.0006,529
XRCC4,Eryp,0.000238,1,2,other,0.0004,0.0,530
CNRIP1,Eryp,0.000238,1,2,other,0.0,0.0006,531
PLEKHA5,Eryp,0.000237,1,2,other,0.0,0.0006,532
SCFD2,Eryp,0.000236,1,2,other,0.0,0.0006,533
CDK19,Eryp,0.00023,1,2,other,0.0,0.0006,534
